TxSeq,StratTime,EndTime,TimeUse
5279412,2025-03-02T10:40:06.140326Z,2025-03-02T10:40:06.140330Z,4
5279413,2025-03-02T10:40:06.140327Z,2025-03-02T10:40:06.140329Z,2
5279414,2025-03-02T10:40:06.140314Z,2025-03-02T10:40:06.140322Z,8
5279415,2025-03-02T10:40:23.820942Z,2025-03-02T10:40:23.820953Z,11
5279416,2025-03-02T10:40:23.820958Z,2025-03-02T10:40:23.820959Z,1
5279417,2025-03-02T10:40:23.820949Z,2025-03-02T10:40:23.820956Z,7
5279418,2025-03-02T10:40:23.820958Z,2025-03-02T10:40:23.820962Z,4
5279419,2025-03-02T10:40:23.820943Z,2025-03-02T10:40:23.820954Z,11
5279420,2025-03-02T10:40:30.010854Z,2025-03-02T10:40:30.010862Z,8
5279421,2025-03-02T10:40:30.010853Z,2025-03-02T10:40:30.010865Z,12
5279422,2025-03-02T10:40:30.010863Z,2025-03-02T10:40:30.010864Z,1
5279423,2025-03-02T10:40:30.010854Z,2025-03-02T10:40:30.010860Z,6
5279424,2025-03-02T10:40:36.289623Z,2025-03-02T10:40:36.289628Z,5
5279425,2025-03-02T10:40:36.289614Z,2025-03-02T10:40:36.289622Z,8
5279426,2025-03-02T10:40:36.289632Z,2025-03-02T10:40:36.289633Z,1
5279427,2025-03-02T10:40:36.289635Z,2025-03-02T10:40:36.289642Z,7
5279428,2025-03-02T10:40:36.289628Z,2025-03-02T10:40:36.289634Z,6
5279429,2025-03-02T10:40:36.289628Z,2025-03-02T10:40:36.289630Z,2
5279430,2025-03-02T10:40:36.289627Z,2025-03-02T10:40:36.289629Z,2
5279431,2025-03-02T10:40:36.289617Z,2025-03-02T10:40:36.289623Z,6
5279432,2025-03-02T10:40:41.861909Z,2025-03-02T10:40:41.861919Z,10
5279433,2025-03-02T10:40:41.861927Z,2025-03-02T10:40:41.861928Z,1
5279434,2025-03-02T10:40:41.861927Z,2025-03-02T10:40:41.861936Z,9
5279435,2025-03-02T10:40:41.861928Z,2025-03-02T10:40:41.861930Z,2
5279436,2025-03-02T10:40:41.861916Z,2025-03-02T10:40:41.861921Z,5
5279437,2025-03-02T10:40:41.861926Z,2025-03-02T10:40:41.861927Z,1
5279438,2025-03-02T10:40:41.861928Z,2025-03-02T10:40:41.861934Z,6
5279439,2025-03-02T10:40:41.861929Z,2025-03-02T10:40:41.861930Z,1
5279440,2025-03-02T10:40:41.861914Z,2025-03-02T10:40:41.861922Z,8
5279441,2025-03-02T10:40:48.069015Z,2025-03-02T10:40:48.069016Z,1
5279442,2025-03-02T10:40:48.069001Z,2025-03-02T10:40:48.069010Z,9
5279443,2025-03-02T10:40:48.069014Z,2025-03-02T10:40:48.069021Z,7
5279444,2025-03-02T10:40:48.069013Z,2025-03-02T10:40:48.069014Z,1
5279445,2025-03-02T10:40:48.068996Z,2025-03-02T10:40:48.069009Z,13
5279446,2025-03-02T10:41:06.141612Z,2025-03-02T10:41:06.141617Z,5
5279447,2025-03-02T10:41:06.141604Z,2025-03-02T10:41:06.141610Z,6
5279448,2025-03-02T10:41:06.141615Z,2025-03-02T10:41:06.141616Z,1
5279449,2025-03-02T10:41:06.141604Z,2025-03-02T10:41:06.141611Z,7
5279450,2025-03-02T10:41:12.361632Z,2025-03-02T10:41:12.361642Z,10
5279451,2025-03-02T10:41:12.361642Z,2025-03-02T10:41:12.361645Z,3
5279452,2025-03-02T10:41:12.361645Z,2025-03-02T10:41:12.361650Z,5
5279453,2025-03-02T10:41:12.361632Z,2025-03-02T10:41:12.361641Z,9
5279454,2025-03-02T10:41:24.094698Z,2025-03-02T10:41:24.094705Z,7
5279455,2025-03-02T10:41:24.094715Z,2025-03-02T10:41:24.094721Z,6
5279456,2025-03-02T10:41:24.094709Z,2025-03-02T10:41:24.094714Z,5
5279457,2025-03-02T10:41:24.094712Z,2025-03-02T10:41:24.094714Z,2
5279458,2025-03-02T10:41:24.094712Z,2025-03-02T10:41:24.094713Z,1
5279459,2025-03-02T10:41:24.094699Z,2025-03-02T10:41:24.094707Z,8
5279460,2025-03-02T10:41:30.358286Z,2025-03-02T10:41:30.358293Z,7
5279461,2025-03-02T10:41:30.358303Z,2025-03-02T10:41:30.358310Z,7
5279462,2025-03-02T10:41:30.358285Z,2025-03-02T10:41:30.358293Z,8
5279463,2025-03-02T10:41:42.099821Z,2025-03-02T10:41:42.099829Z,8
5279464,2025-03-02T10:41:42.099825Z,2025-03-02T10:41:42.099829Z,4
5279465,2025-03-02T10:41:42.099818Z,2025-03-02T10:41:42.099825Z,7
5279466,2025-03-02T10:41:48.171895Z,2025-03-02T10:41:48.171900Z,5
5279467,2025-03-02T10:41:48.171884Z,2025-03-02T10:41:48.171893Z,9
5279468,2025-03-02T10:41:48.171899Z,2025-03-02T10:41:48.171901Z,2
5279469,2025-03-02T10:41:48.171901Z,2025-03-02T10:41:48.171907Z,6
5279470,2025-03-02T10:41:48.171883Z,2025-03-02T10:41:48.171894Z,11
5279471,2025-03-02T10:42:00.241101Z,2025-03-02T10:42:00.241109Z,8
5279472,2025-03-02T10:42:00.241114Z,2025-03-02T10:42:00.241122Z,8
5279473,2025-03-02T10:42:00.241095Z,2025-03-02T10:42:00.241103Z,8
5279474,2025-03-02T10:42:12.187494Z,2025-03-02T10:42:12.187504Z,10
5279475,2025-03-02T10:42:12.187504Z,2025-03-02T10:42:12.187507Z,3
5279476,2025-03-02T10:42:12.187518Z,2025-03-02T10:42:12.187522Z,4
5279477,2025-03-02T10:42:12.187501Z,2025-03-02T10:42:12.187505Z,4
5279478,2025-03-02T10:42:12.187510Z,2025-03-02T10:42:12.187513Z,3
5279479,2025-03-02T10:42:12.187511Z,2025-03-02T10:42:12.187513Z,2
5279480,2025-03-02T10:42:12.187510Z,2025-03-02T10:42:12.187512Z,2
5279481,2025-03-02T10:42:12.187513Z,2025-03-02T10:42:12.187515Z,2
5279482,2025-03-02T10:42:12.187515Z,2025-03-02T10:42:12.187516Z,1
5279483,2025-03-02T10:42:12.187501Z,2025-03-02T10:42:12.187509Z,8
5279484,2025-03-02T10:42:18.476924Z,2025-03-02T10:42:18.476932Z,8
5279485,2025-03-02T10:42:18.476924Z,2025-03-02T10:42:18.476928Z,4
5279486,2025-03-02T10:42:18.476914Z,2025-03-02T10:42:18.476924Z,10
5279487,2025-03-02T10:42:18.476942Z,2025-03-02T10:42:18.476950Z,8
5279488,2025-03-02T10:42:18.476923Z,2025-03-02T10:42:18.476930Z,7
5279489,2025-03-02T10:42:18.476920Z,2025-03-02T10:42:18.476921Z,1
5279490,2025-03-02T10:42:18.476907Z,2025-03-02T10:42:18.476915Z,8
5279491,2025-03-02T10:42:24.084282Z,2025-03-02T10:42:24.084290Z,8
5279492,2025-03-02T10:42:30.471861Z,2025-03-02T10:42:30.471864Z,3
5279493,2025-03-02T10:42:30.471851Z,2025-03-02T10:42:30.471858Z,7
5279494,2025-03-02T10:42:30.471860Z,2025-03-02T10:42:30.471865Z,5
5279495,2025-03-02T10:42:30.471847Z,2025-03-02T10:42:30.471860Z,13
5279496,2025-03-02T10:42:36.035310Z,2025-03-02T10:42:36.035317Z,7
5279497,2025-03-02T10:42:36.035302Z,2025-03-02T10:42:36.035311Z,9
5279498,2025-03-02T10:42:48.125660Z,2025-03-02T10:42:48.125669Z,9
5279499,2025-03-02T10:42:48.277732Z,2025-03-02T10:42:48.277739Z,7
5279500,2025-03-02T10:42:48.277744Z,2025-03-02T10:42:48.277750Z,6
5279501,2025-03-02T10:42:48.277736Z,2025-03-02T10:42:48.277743Z,7
5279502,2025-03-02T10:42:54.351168Z,2025-03-02T10:42:54.351178Z,10
5279503,2025-03-02T10:42:54.351186Z,2025-03-02T10:42:54.351187Z,1
5279504,2025-03-02T10:42:54.351195Z,2025-03-02T10:42:54.351202Z,7
5279505,2025-03-02T10:42:54.351181Z,2025-03-02T10:42:54.351187Z,6
5279506,2025-03-02T10:42:54.351182Z,2025-03-02T10:42:54.351183Z,1
5279507,2025-03-02T10:42:54.351182Z,2025-03-02T10:42:54.351184Z,2
5279508,2025-03-02T10:42:54.351170Z,2025-03-02T10:42:54.351177Z,7
5279509,2025-03-02T10:43:00.661503Z,2025-03-02T10:43:00.661511Z,8
5279510,2025-03-02T10:43:00.661497Z,2025-03-02T10:43:00.661506Z,9
5279511,2025-03-02T10:43:06.333634Z,2025-03-02T10:43:06.333641Z,7
5279512,2025-03-02T10:43:06.333619Z,2025-03-02T10:43:06.333626Z,7
5279513,2025-03-02T10:43:06.333632Z,2025-03-02T10:43:06.333634Z,2
5279514,2025-03-02T10:43:06.333635Z,2025-03-02T10:43:06.333638Z,3
5279515,2025-03-02T10:43:06.333627Z,2025-03-02T10:43:06.333631Z,4
5279516,2025-03-02T10:43:06.333638Z,2025-03-02T10:43:06.333640Z,2
5279517,2025-03-02T10:43:06.333636Z,2025-03-02T10:43:06.333638Z,2
5279518,2025-03-02T10:43:06.333637Z,2025-03-02T10:43:06.333638Z,1
5279519,2025-03-02T10:43:06.333624Z,2025-03-02T10:43:06.333633Z,9
5279520,2025-03-02T10:43:18.179717Z,2025-03-02T10:43:18.179724Z,7
5279521,2025-03-02T10:43:18.179712Z,2025-03-02T10:43:18.179723Z,11
5279522,2025-03-02T10:43:24.413398Z,2025-03-02T10:43:24.413399Z,1
5279523,2025-03-02T10:43:24.413385Z,2025-03-02T10:43:24.413392Z,7
5279524,2025-03-02T10:43:24.413398Z,2025-03-02T10:43:24.413399Z,1
5279525,2025-03-02T10:43:24.413389Z,2025-03-02T10:43:24.413392Z,3
5279526,2025-03-02T10:43:24.413398Z,2025-03-02T10:43:24.413400Z,2
5279527,2025-03-02T10:43:24.413386Z,2025-03-02T10:43:24.413394Z,8
5279528,2025-03-02T10:43:35.883317Z,2025-03-02T10:43:35.883324Z,7
5279529,2025-03-02T10:43:35.883324Z,2025-03-02T10:43:35.883332Z,8
5279530,2025-03-02T10:43:35.883312Z,2025-03-02T10:43:35.883319Z,7
5279531,2025-03-02T10:43:42.125902Z,2025-03-02T10:43:42.125906Z,4
5279532,2025-03-02T10:43:42.125892Z,2025-03-02T10:43:42.125900Z,8
5279533,2025-03-02T10:43:42.125903Z,2025-03-02T10:43:42.125904Z,1
5279534,2025-03-02T10:43:42.125890Z,2025-03-02T10:43:42.125898Z,8
5279535,2025-03-02T10:43:48.339281Z,2025-03-02T10:43:48.339286Z,5
5279536,2025-03-02T10:43:48.339270Z,2025-03-02T10:43:48.339276Z,6
5279537,2025-03-02T10:43:48.339280Z,2025-03-02T10:43:48.339282Z,2
5279538,2025-03-02T10:43:48.339266Z,2025-03-02T10:43:48.339275Z,9
5279539,2025-03-02T10:43:53.902345Z,2025-03-02T10:43:53.902347Z,2
5279540,2025-03-02T10:43:53.902333Z,2025-03-02T10:43:53.902341Z,8
5279541,2025-03-02T10:43:53.902346Z,2025-03-02T10:43:53.902352Z,6
5279542,2025-03-02T10:43:53.902344Z,2025-03-02T10:43:53.902346Z,2
5279543,2025-03-02T10:43:53.902332Z,2025-03-02T10:43:53.902339Z,7
5279544,2025-03-02T10:44:00.140754Z,2025-03-02T10:44:00.140760Z,6
5279545,2025-03-02T10:44:00.140743Z,2025-03-02T10:44:00.140751Z,8
5279546,2025-03-02T10:44:00.140761Z,2025-03-02T10:44:00.140763Z,2
5279547,2025-03-02T10:44:00.140757Z,2025-03-02T10:44:00.140758Z,1
5279548,2025-03-02T10:44:00.140759Z,2025-03-02T10:44:00.140760Z,1
5279549,2025-03-02T10:44:00.140742Z,2025-03-02T10:44:00.140750Z,8
5279550,2025-03-02T10:44:06.315536Z,2025-03-02T10:44:06.315550Z,14
5279551,2025-03-02T10:44:06.315527Z,2025-03-02T10:44:06.315536Z,9
5279552,2025-03-02T10:44:11.864269Z,2025-03-02T10:44:11.864278Z,9
5279553,2025-03-02T10:44:30.199033Z,2025-03-02T10:44:30.199035Z,2
5279554,2025-03-02T10:44:30.199021Z,2025-03-02T10:44:30.199028Z,7
5279555,2025-03-02T10:44:30.199042Z,2025-03-02T10:44:30.199049Z,7
5279556,2025-03-02T10:44:30.199038Z,2025-03-02T10:44:30.199040Z,2
5279557,2025-03-02T10:44:30.199031Z,2025-03-02T10:44:30.199035Z,4
5279558,2025-03-02T10:44:30.199037Z,2025-03-02T10:44:30.199038Z,1
5279559,2025-03-02T10:44:30.199038Z,2025-03-02T10:44:30.199040Z,2
5279560,2025-03-02T10:44:30.199039Z,2025-03-02T10:44:30.199047Z,8
5279561,2025-03-02T10:44:30.199025Z,2025-03-02T10:44:30.199033Z,8
5279562,2025-03-02T10:44:36.419685Z,2025-03-02T10:44:36.419692Z,7
5279563,2025-03-02T10:44:36.419696Z,2025-03-02T10:44:36.419704Z,8
5279564,2025-03-02T10:44:36.419681Z,2025-03-02T10:44:36.419691Z,10
5279565,2025-03-02T10:44:41.972465Z,2025-03-02T10:44:41.972475Z,10
5279566,2025-03-02T10:44:48.169920Z,2025-03-02T10:44:48.169928Z,8
5279567,2025-03-02T10:44:54.412655Z,2025-03-02T10:44:54.412661Z,6
5279568,2025-03-02T10:44:54.412652Z,2025-03-02T10:44:54.412663Z,11
5279569,2025-03-02T10:44:59.970690Z,2025-03-02T10:44:59.970692Z,2
5279570,2025-03-02T10:44:59.970693Z,2025-03-02T10:44:59.970695Z,2
5279571,2025-03-02T10:44:59.970674Z,2025-03-02T10:44:59.970689Z,15
5279572,2025-03-02T10:44:59.970685Z,2025-03-02T10:44:59.970692Z,7
5279573,2025-03-02T10:44:59.970681Z,2025-03-02T10:44:59.970688Z,7
5279574,2025-03-02T10:44:59.970673Z,2025-03-02T10:44:59.970684Z,11
5279575,2025-03-02T10:45:06.206377Z,2025-03-02T10:45:06.206382Z,5
5279576,2025-03-02T10:45:06.206393Z,2025-03-02T10:45:06.206397Z,4
5279577,2025-03-02T10:45:06.206370Z,2025-03-02T10:45:06.206386Z,16
5279578,2025-03-02T10:45:06.206386Z,2025-03-02T10:45:06.206390Z,4
5279579,2025-03-02T10:45:06.206388Z,2025-03-02T10:45:06.206390Z,2
5279580,2025-03-02T10:45:06.206369Z,2025-03-02T10:45:06.206383Z,14
5279581,2025-03-02T10:45:24.406495Z,2025-03-02T10:45:24.406502Z,7
5279582,2025-03-02T10:45:24.406486Z,2025-03-02T10:45:24.406496Z,10
5279583,2025-03-02T10:45:29.952931Z,2025-03-02T10:45:29.952938Z,7
5279584,2025-03-02T10:45:29.952940Z,2025-03-02T10:45:29.952941Z,1
5279585,2025-03-02T10:45:29.952926Z,2025-03-02T10:45:29.952934Z,8
5279586,2025-03-02T10:45:36.308042Z,2025-03-02T10:45:36.308046Z,4
5279587,2025-03-02T10:45:36.308034Z,2025-03-02T10:45:36.308043Z,9
5279588,2025-03-02T10:45:36.308047Z,2025-03-02T10:45:36.308049Z,2
5279589,2025-03-02T10:45:36.308049Z,2025-03-02T10:45:36.308051Z,2
5279590,2025-03-02T10:45:36.308034Z,2025-03-02T10:45:36.308042Z,8
5279591,2025-03-02T10:45:48.484917Z,2025-03-02T10:45:48.484924Z,7
5279592,2025-03-02T10:45:48.484908Z,2025-03-02T10:45:48.484914Z,6
5279593,2025-03-02T10:45:48.484917Z,2025-03-02T10:45:48.484919Z,2
5279594,2025-03-02T10:45:48.484919Z,2025-03-02T10:45:48.484920Z,1
5279595,2025-03-02T10:45:48.484921Z,2025-03-02T10:45:48.484923Z,2
5279596,2025-03-02T10:45:48.484908Z,2025-03-02T10:45:48.484913Z,5
5279597,2025-03-02T10:45:54.145914Z,2025-03-02T10:45:54.145918Z,4
5279598,2025-03-02T10:45:54.145906Z,2025-03-02T10:45:54.145913Z,7
5279599,2025-03-02T10:45:54.145918Z,2025-03-02T10:45:54.145920Z,2
5279600,2025-03-02T10:45:54.145918Z,2025-03-02T10:45:54.145921Z,3
5279601,2025-03-02T10:45:54.145918Z,2025-03-02T10:45:54.145920Z,2
5279602,2025-03-02T10:45:54.145901Z,2025-03-02T10:45:54.145913Z,12
5279603,2025-03-02T10:46:00.407443Z,2025-03-02T10:46:00.407451Z,8
5279604,2025-03-02T10:46:00.407449Z,2025-03-02T10:46:00.407455Z,6
5279605,2025-03-02T10:46:00.407460Z,2025-03-02T10:46:00.407464Z,4
5279606,2025-03-02T10:46:00.407443Z,2025-03-02T10:46:00.407452Z,9
5279607,2025-03-02T10:46:06.039064Z,2025-03-02T10:46:06.039072Z,8
5279608,2025-03-02T10:46:06.039074Z,2025-03-02T10:46:06.039082Z,8
5279609,2025-03-02T10:46:06.039058Z,2025-03-02T10:46:06.039070Z,12
5279610,2025-03-02T10:46:06.039077Z,2025-03-02T10:46:06.039081Z,4
5279611,2025-03-02T10:46:06.039084Z,2025-03-02T10:46:06.039085Z,1
5279612,2025-03-02T10:46:06.039082Z,2025-03-02T10:46:06.039089Z,7
5279613,2025-03-02T10:46:06.039076Z,2025-03-02T10:46:06.039077Z,1
5279614,2025-03-02T10:46:06.039078Z,2025-03-02T10:46:06.039080Z,2
5279615,2025-03-02T10:46:06.039080Z,2025-03-02T10:46:06.039082Z,2
5279616,2025-03-02T10:46:06.039063Z,2025-03-02T10:46:06.039071Z,8
5279617,2025-03-02T10:46:12.315386Z,2025-03-02T10:46:12.315392Z,6
5279618,2025-03-02T10:46:12.315395Z,2025-03-02T10:46:12.315403Z,8
5279619,2025-03-02T10:46:12.315382Z,2025-03-02T10:46:12.315392Z,10
5279620,2025-03-02T10:46:24.473531Z,2025-03-02T10:46:24.473540Z,9
5279621,2025-03-02T10:46:24.473553Z,2025-03-02T10:46:24.473560Z,7
5279622,2025-03-02T10:46:24.473529Z,2025-03-02T10:46:24.473538Z,9
5279623,2025-03-02T10:46:30.044593Z,2025-03-02T10:46:30.044601Z,8
5279624,2025-03-02T10:46:30.044601Z,2025-03-02T10:46:30.044605Z,4
5279625,2025-03-02T10:46:30.044587Z,2025-03-02T10:46:30.044595Z,8
5279626,2025-03-02T10:46:42.502764Z,2025-03-02T10:46:42.502765Z,1
5279627,2025-03-02T10:46:42.502752Z,2025-03-02T10:46:42.502760Z,8
5279628,2025-03-02T10:46:42.502760Z,2025-03-02T10:46:42.502768Z,8
5279629,2025-03-02T10:46:42.502760Z,2025-03-02T10:46:42.502763Z,3
5279630,2025-03-02T10:46:42.502750Z,2025-03-02T10:46:42.502756Z,6
5279631,2025-03-02T10:46:48.068146Z,2025-03-02T10:46:48.068148Z,2
5279632,2025-03-02T10:46:48.068135Z,2025-03-02T10:46:48.068142Z,7
5279633,2025-03-02T10:46:48.068143Z,2025-03-02T10:46:48.068151Z,8
5279634,2025-03-02T10:46:48.068143Z,2025-03-02T10:46:48.068144Z,1
5279635,2025-03-02T10:46:48.068131Z,2025-03-02T10:46:48.068138Z,7
5279636,2025-03-02T10:47:00.127988Z,2025-03-02T10:47:00.127992Z,4
5279637,2025-03-02T10:47:00.127979Z,2025-03-02T10:47:00.127988Z,9
5279638,2025-03-02T10:47:00.128000Z,2025-03-02T10:47:00.128006Z,6
5279639,2025-03-02T10:47:00.128001Z,2025-03-02T10:47:00.128002Z,1
5279640,2025-03-02T10:47:00.127992Z,2025-03-02T10:47:00.128004Z,12
5279641,2025-03-02T10:47:00.127992Z,2025-03-02T10:47:00.127994Z,2
5279642,2025-03-02T10:47:00.127994Z,2025-03-02T10:47:00.127999Z,5
5279643,2025-03-02T10:47:00.128004Z,2025-03-02T10:47:00.128006Z,2
5279644,2025-03-02T10:47:00.127978Z,2025-03-02T10:47:00.127987Z,9
5279645,2025-03-02T10:47:06.340175Z,2025-03-02T10:47:06.340180Z,5
5279646,2025-03-02T10:47:06.340161Z,2025-03-02T10:47:06.340171Z,10
5279647,2025-03-02T10:47:06.340179Z,2025-03-02T10:47:06.340181Z,2
5279648,2025-03-02T10:47:06.340175Z,2025-03-02T10:47:06.340180Z,5
5279649,2025-03-02T10:47:06.340175Z,2025-03-02T10:47:06.340177Z,2
5279650,2025-03-02T10:47:06.340161Z,2025-03-02T10:47:06.340170Z,9
5279651,2025-03-02T10:47:11.937456Z,2025-03-02T10:47:11.937465Z,9
5279652,2025-03-02T10:47:11.937445Z,2025-03-02T10:47:11.937452Z,7
5279653,2025-03-02T10:47:11.937450Z,2025-03-02T10:47:11.937452Z,2
5279654,2025-03-02T10:47:11.937434Z,2025-03-02T10:47:11.937445Z,11
5279655,2025-03-02T10:47:18.141964Z,2025-03-02T10:47:18.141972Z,8
5279656,2025-03-02T10:47:18.141952Z,2025-03-02T10:47:18.141960Z,8
5279657,2025-03-02T10:47:18.141969Z,2025-03-02T10:47:18.141970Z,1
5279658,2025-03-02T10:47:18.141966Z,2025-03-02T10:47:18.141967Z,1
5279659,2025-03-02T10:47:18.141966Z,2025-03-02T10:47:18.141968Z,2
5279660,2025-03-02T10:47:18.141952Z,2025-03-02T10:47:18.141962Z,10
5279661,2025-03-02T10:47:24.332374Z,2025-03-02T10:47:24.332382Z,8
5279662,2025-03-02T10:47:29.926881Z,2025-03-02T10:47:29.926890Z,9
5279663,2025-03-02T10:47:36.212177Z,2025-03-02T10:47:36.212184Z,7
5279664,2025-03-02T10:47:36.212195Z,2025-03-02T10:47:36.212198Z,3
5279665,2025-03-02T10:47:36.212188Z,2025-03-02T10:47:36.212195Z,7
5279666,2025-03-02T10:47:36.212190Z,2025-03-02T10:47:36.212192Z,2
5279667,2025-03-02T10:47:36.212194Z,2025-03-02T10:47:36.212197Z,3
5279668,2025-03-02T10:47:36.212180Z,2025-03-02T10:47:36.212189Z,9
5279669,2025-03-02T10:47:48.283042Z,2025-03-02T10:47:48.283046Z,4
5279670,2025-03-02T10:47:48.283025Z,2025-03-02T10:47:48.283034Z,9
5279671,2025-03-02T10:47:48.283030Z,2025-03-02T10:47:48.283033Z,3
5279672,2025-03-02T10:47:48.283023Z,2025-03-02T10:47:48.283033Z,10
5279673,2025-03-02T10:47:54.485278Z,2025-03-02T10:47:54.485279Z,1
5279674,2025-03-02T10:47:54.485261Z,2025-03-02T10:47:54.485272Z,11
5279675,2025-03-02T10:47:54.485284Z,2025-03-02T10:47:54.485287Z,3
5279676,2025-03-02T10:47:54.485276Z,2025-03-02T10:47:54.485284Z,8
5279677,2025-03-02T10:47:54.485276Z,2025-03-02T10:47:54.485277Z,1
5279678,2025-03-02T10:47:54.485279Z,2025-03-02T10:47:54.485285Z,6
5279679,2025-03-02T10:47:54.485264Z,2025-03-02T10:47:54.485271Z,7
5279680,2025-03-02T10:48:00.069754Z,2025-03-02T10:48:00.069759Z,5
5279681,2025-03-02T10:48:00.069742Z,2025-03-02T10:48:00.069749Z,7
5279682,2025-03-02T10:48:00.069753Z,2025-03-02T10:48:00.069754Z,1
5279683,2025-03-02T10:48:00.069740Z,2025-03-02T10:48:00.069749Z,9
5279684,2025-03-02T10:48:06.280837Z,2025-03-02T10:48:06.280850Z,13
5279685,2025-03-02T10:48:06.280851Z,2025-03-02T10:48:06.280856Z,5
5279686,2025-03-02T10:48:06.280842Z,2025-03-02T10:48:06.280847Z,5
5279687,2025-03-02T10:48:06.280849Z,2025-03-02T10:48:06.280851Z,2
5279688,2025-03-02T10:48:06.280837Z,2025-03-02T10:48:06.280855Z,18
5279689,2025-03-02T10:48:12.479389Z,2025-03-02T10:48:12.479396Z,7
5279690,2025-03-02T10:48:12.479380Z,2025-03-02T10:48:12.479389Z,9
5279691,2025-03-02T10:48:12.479398Z,2025-03-02T10:48:12.479404Z,6
5279692,2025-03-02T10:48:12.479396Z,2025-03-02T10:48:12.479397Z,1
5279693,2025-03-02T10:48:12.479396Z,2025-03-02T10:48:12.479397Z,1
5279694,2025-03-02T10:48:12.479380Z,2025-03-02T10:48:12.479390Z,10
5279695,2025-03-02T10:48:24.226133Z,2025-03-02T10:48:24.226135Z,2
5279696,2025-03-02T10:48:24.226121Z,2025-03-02T10:48:24.226128Z,7
5279697,2025-03-02T10:48:24.226138Z,2025-03-02T10:48:24.226145Z,7
5279698,2025-03-02T10:48:24.226134Z,2025-03-02T10:48:24.226138Z,4
5279699,2025-03-02T10:48:24.226133Z,2025-03-02T10:48:24.226134Z,1
5279700,2025-03-02T10:48:24.226136Z,2025-03-02T10:48:24.226138Z,2
5279701,2025-03-02T10:48:24.226118Z,2025-03-02T10:48:24.226127Z,9
5279702,2025-03-02T10:48:36.328760Z,2025-03-02T10:48:36.328769Z,9
5279703,2025-03-02T10:48:42.547865Z,2025-03-02T10:48:42.547874Z,9
5279704,2025-03-02T10:48:42.547862Z,2025-03-02T10:48:42.547874Z,12
5279705,2025-03-02T10:48:48.125411Z,2025-03-02T10:48:48.125413Z,2
5279706,2025-03-02T10:48:48.125397Z,2025-03-02T10:48:48.125406Z,9
5279707,2025-03-02T10:48:48.125406Z,2025-03-02T10:48:48.125410Z,4
5279708,2025-03-02T10:48:48.125410Z,2025-03-02T10:48:48.125411Z,1
5279709,2025-03-02T10:48:48.125395Z,2025-03-02T10:48:48.125405Z,10
5279710,2025-03-02T10:48:54.318039Z,2025-03-02T10:48:54.318047Z,8
5279711,2025-03-02T10:48:54.318055Z,2025-03-02T10:48:54.318058Z,3
5279712,2025-03-02T10:48:54.318050Z,2025-03-02T10:48:54.318057Z,7
5279713,2025-03-02T10:48:54.318054Z,2025-03-02T10:48:54.318055Z,1
5279714,2025-03-02T10:48:54.318040Z,2025-03-02T10:48:54.318048Z,8
5279715,2025-03-02T10:48:59.950749Z,2025-03-02T10:48:59.950751Z,2
5279716,2025-03-02T10:48:59.950735Z,2025-03-02T10:48:59.950745Z,10
5279717,2025-03-02T10:48:59.950754Z,2025-03-02T10:48:59.950760Z,6
5279718,2025-03-02T10:48:59.950747Z,2025-03-02T10:48:59.950755Z,8
5279719,2025-03-02T10:48:59.950749Z,2025-03-02T10:48:59.950751Z,2
5279720,2025-03-02T10:48:59.950753Z,2025-03-02T10:48:59.950755Z,2
5279721,2025-03-02T10:48:59.950736Z,2025-03-02T10:48:59.950744Z,8
5279722,2025-03-02T10:49:06.240851Z,2025-03-02T10:49:06.240859Z,8
5279723,2025-03-02T10:49:12.497353Z,2025-03-02T10:49:12.497361Z,8
5279724,2025-03-02T10:49:12.497370Z,2025-03-02T10:49:12.497381Z,11
5279725,2025-03-02T10:49:12.497351Z,2025-03-02T10:49:12.497361Z,10
5279726,2025-03-02T10:49:24.549668Z,2025-03-02T10:49:24.549677Z,9
5279727,2025-03-02T10:49:24.549686Z,2025-03-02T10:49:24.549691Z,5
5279728,2025-03-02T10:49:24.549675Z,2025-03-02T10:49:24.549683Z,8
5279729,2025-03-02T10:49:24.549682Z,2025-03-02T10:49:24.549683Z,1
5279730,2025-03-02T10:49:24.549682Z,2025-03-02T10:49:24.549684Z,2
5279731,2025-03-02T10:49:24.549672Z,2025-03-02T10:49:24.549678Z,6
5279732,2025-03-02T10:49:30.108617Z,2025-03-02T10:49:30.108625Z,8
5279733,2025-03-02T10:49:30.108625Z,2025-03-02T10:49:30.108629Z,4
5279734,2025-03-02T10:49:30.108611Z,2025-03-02T10:49:30.108619Z,8
5279735,2025-03-02T10:49:36.312065Z,2025-03-02T10:49:36.312068Z,3
5279736,2025-03-02T10:49:36.312054Z,2025-03-02T10:49:36.312062Z,8
5279737,2025-03-02T10:49:36.312073Z,2025-03-02T10:49:36.312081Z,8
5279738,2025-03-02T10:49:36.312073Z,2025-03-02T10:49:36.312079Z,6
5279739,2025-03-02T10:49:36.312069Z,2025-03-02T10:49:36.312071Z,2
5279740,2025-03-02T10:49:36.312070Z,2025-03-02T10:49:36.312072Z,2
5279741,2025-03-02T10:49:36.312076Z,2025-03-02T10:49:36.312077Z,1
5279742,2025-03-02T10:49:36.312073Z,2025-03-02T10:49:36.312075Z,2
5279743,2025-03-02T10:49:36.312059Z,2025-03-02T10:49:36.312066Z,7
