TxSeq,StratTime,EndTime,TimeUse(us)
1477264,2025-03-02T17:07:06.924621Z,2025-03-02T17:07:06.924627Z,6
1477265,2025-03-02T17:07:06.924636Z,2025-03-02T17:07:06.924641Z,5
1477266,2025-03-02T17:07:06.924577Z,2025-03-02T17:07:06.924603Z,26
1477267,2025-03-02T17:07:18.522495Z,2025-03-02T17:07:18.522502Z,7
1477268,2025-03-02T17:07:18.522511Z,2025-03-02T17:07:18.522524Z,13
1477269,2025-03-02T17:07:18.522533Z,2025-03-02T17:07:18.522538Z,5
1477270,2025-03-02T17:07:18.522546Z,2025-03-02T17:07:18.522552Z,6
1477271,2025-03-02T17:07:18.522459Z,2025-03-02T17:07:18.522479Z,20
1477272,2025-03-02T17:07:24.209192Z,2025-03-02T17:07:24.209213Z,21
1477273,2025-03-02T17:07:48.184683Z,2025-03-02T17:07:48.184709Z,26
1477274,2025-03-02T17:07:54.891447Z,2025-03-02T17:07:54.891455Z,8
1477275,2025-03-02T17:07:54.891678Z,2025-03-02T17:07:54.891707Z,29
1477276,2025-03-02T17:07:54.891732Z,2025-03-02T17:07:54.891738Z,6
1477277,2025-03-02T17:07:54.891377Z,2025-03-02T17:07:54.891410Z,33
1477278,2025-03-02T17:08:00.653812Z,2025-03-02T17:08:00.653821Z,9
1477279,2025-03-02T17:08:00.653830Z,2025-03-02T17:08:00.653835Z,5
1477280,2025-03-02T17:08:00.653767Z,2025-03-02T17:08:00.653793Z,26
1477281,2025-03-02T17:08:06.387617Z,2025-03-02T17:08:06.387644Z,27
1477282,2025-03-02T17:08:18.505058Z,2025-03-02T17:08:18.505064Z,6
1477283,2025-03-02T17:08:18.505073Z,2025-03-02T17:08:18.505077Z,4
1477284,2025-03-02T17:08:18.505088Z,2025-03-02T17:08:18.505093Z,5
1477285,2025-03-02T17:08:18.505020Z,2025-03-02T17:08:18.505039Z,19
1477286,2025-03-02T17:08:24.407381Z,2025-03-02T17:08:24.407410Z,29
1477287,2025-03-02T17:08:36.576436Z,2025-03-02T17:08:36.576443Z,7
1477288,2025-03-02T17:08:36.576397Z,2025-03-02T17:08:36.576419Z,22
1477289,2025-03-02T17:08:42.887499Z,2025-03-02T17:08:42.887506Z,7
1477290,2025-03-02T17:08:42.887433Z,2025-03-02T17:08:42.887453Z,20
1477291,2025-03-02T17:09:00.515300Z,2025-03-02T17:09:00.515337Z,37
1477292,2025-03-02T17:09:06.409173Z,2025-03-02T17:09:06.409182Z,9
1477293,2025-03-02T17:09:06.409125Z,2025-03-02T17:09:06.409153Z,28
1477294,2025-03-02T17:09:12.484906Z,2025-03-02T17:09:12.484931Z,25
1477295,2025-03-02T17:09:24.581745Z,2025-03-02T17:09:24.581751Z,6
1477296,2025-03-02T17:09:24.581760Z,2025-03-02T17:09:24.581765Z,5
1477297,2025-03-02T17:09:24.581705Z,2025-03-02T17:09:24.581726Z,21
1477298,2025-03-02T17:09:30.771496Z,2025-03-02T17:09:30.771503Z,7
1477299,2025-03-02T17:09:30.771855Z,2025-03-02T17:09:30.771892Z,37
1477300,2025-03-02T17:09:30.771932Z,2025-03-02T17:09:30.771944Z,12
1477301,2025-03-02T17:09:30.771955Z,2025-03-02T17:09:30.771961Z,6
1477302,2025-03-02T17:09:30.771439Z,2025-03-02T17:09:30.771460Z,21
1477303,2025-03-02T17:09:43.402869Z,2025-03-02T17:09:43.402877Z,8
1477304,2025-03-02T17:09:43.402887Z,2025-03-02T17:09:43.402893Z,6
1477305,2025-03-02T17:09:43.402902Z,2025-03-02T17:09:43.402908Z,6
1477306,2025-03-02T17:09:43.402821Z,2025-03-02T17:09:43.402849Z,28
1477307,2025-03-02T17:09:48.720481Z,2025-03-02T17:09:48.720488Z,7
1477308,2025-03-02T17:09:48.720439Z,2025-03-02T17:09:48.720464Z,25
1477309,2025-03-02T17:09:54.618466Z,2025-03-02T17:09:54.618473Z,7
1477310,2025-03-02T17:09:54.618483Z,2025-03-02T17:09:54.618487Z,4
1477311,2025-03-02T17:09:54.618410Z,2025-03-02T17:09:54.618431Z,21
1477312,2025-03-02T17:10:00.502189Z,2025-03-02T17:10:00.502196Z,7
1477313,2025-03-02T17:10:00.502205Z,2025-03-02T17:10:00.502209Z,4
1477314,2025-03-02T17:10:00.502217Z,2025-03-02T17:10:00.502222Z,5
1477315,2025-03-02T17:10:00.502137Z,2025-03-02T17:10:00.502172Z,35
1477316,2025-03-02T17:10:06.718839Z,2025-03-02T17:10:06.718846Z,7
1477317,2025-03-02T17:10:06.718855Z,2025-03-02T17:10:06.718860Z,5
1477318,2025-03-02T17:10:06.718808Z,2025-03-02T17:10:06.718824Z,16
1477319,2025-03-02T17:10:12.746413Z,2025-03-02T17:10:12.746438Z,25
1477320,2025-03-02T17:10:24.249534Z,2025-03-02T17:10:24.249541Z,7
1477321,2025-03-02T17:10:24.249552Z,2025-03-02T17:10:24.249557Z,5
1477322,2025-03-02T17:10:24.249480Z,2025-03-02T17:10:24.249500Z,20
1477323,2025-03-02T17:10:36.803961Z,2025-03-02T17:10:36.803968Z,7
1477324,2025-03-02T17:10:36.803978Z,2025-03-02T17:10:36.803983Z,5
1477325,2025-03-02T17:10:36.803991Z,2025-03-02T17:10:36.803996Z,5
1477326,2025-03-02T17:10:36.803920Z,2025-03-02T17:10:36.803943Z,23
1477327,2025-03-02T17:10:48.925825Z,2025-03-02T17:10:48.925833Z,8
1477328,2025-03-02T17:10:48.925842Z,2025-03-02T17:10:48.925848Z,6
1477329,2025-03-02T17:10:48.925769Z,2025-03-02T17:10:48.925789Z,20
1477330,2025-03-02T17:11:00.699017Z,2025-03-02T17:11:00.699023Z,6
1477331,2025-03-02T17:11:00.698979Z,2025-03-02T17:11:00.699000Z,21
1477332,2025-03-02T17:11:06.794163Z,2025-03-02T17:11:06.794170Z,7
1477333,2025-03-02T17:11:06.794111Z,2025-03-02T17:11:06.794129Z,18
1477334,2025-03-02T17:11:13.977088Z,2025-03-02T17:11:13.977095Z,7
1477335,2025-03-02T17:11:13.977022Z,2025-03-02T17:11:13.977048Z,26
1477336,2025-03-02T17:11:43.590307Z,2025-03-02T17:11:43.590339Z,32
1477337,2025-03-02T17:11:48.446530Z,2025-03-02T17:11:48.446537Z,7
1477338,2025-03-02T17:11:48.446487Z,2025-03-02T17:11:48.446512Z,25
1477339,2025-03-02T17:11:54.729743Z,2025-03-02T17:11:54.729749Z,6
1477340,2025-03-02T17:11:54.729708Z,2025-03-02T17:11:54.729727Z,19
1477341,2025-03-02T17:12:00.509228Z,2025-03-02T17:12:00.509261Z,33
1477342,2025-03-02T17:12:12.850402Z,2025-03-02T17:12:12.850423Z,21
1477343,2025-03-02T17:12:18.462226Z,2025-03-02T17:12:18.462246Z,20
1477344,2025-03-02T17:12:24.585446Z,2025-03-02T17:12:24.585468Z,22
1477345,2025-03-02T17:12:36.955833Z,2025-03-02T17:12:36.955839Z,6
1477346,2025-03-02T17:12:36.955849Z,2025-03-02T17:12:36.955855Z,6
1477347,2025-03-02T17:12:36.955793Z,2025-03-02T17:12:36.955815Z,22
1477348,2025-03-02T17:12:43.114336Z,2025-03-02T17:12:43.114358Z,22
1477349,2025-03-02T17:12:49.556197Z,2025-03-02T17:12:49.556205Z,8
1477350,2025-03-02T17:12:49.556150Z,2025-03-02T17:12:49.556179Z,29
1477351,2025-03-02T17:12:54.499638Z,2025-03-02T17:12:54.499645Z,7
1477352,2025-03-02T17:12:54.499578Z,2025-03-02T17:12:54.499601Z,23
1477353,2025-03-02T17:13:00.884370Z,2025-03-02T17:13:00.884386Z,16
1477354,2025-03-02T17:13:00.878639Z,2025-03-02T17:13:00.878661Z,22
1477355,2025-03-02T17:13:13.625256Z,2025-03-02T17:13:13.625263Z,7
1477356,2025-03-02T17:13:13.625273Z,2025-03-02T17:13:13.625278Z,5
1477357,2025-03-02T17:13:13.625286Z,2025-03-02T17:13:13.625291Z,5
1477358,2025-03-02T17:13:13.625209Z,2025-03-02T17:13:13.625237Z,28
1477359,2025-03-02T17:13:24.821792Z,2025-03-02T17:13:24.821817Z,25
1477360,2025-03-02T17:13:24.819537Z,2025-03-02T17:13:24.819556Z,19
1477361,2025-03-02T17:13:31.059976Z,2025-03-02T17:13:31.059984Z,8
1477362,2025-03-02T17:13:31.059994Z,2025-03-02T17:13:31.060000Z,6
1477363,2025-03-02T17:13:31.060008Z,2025-03-02T17:13:31.060013Z,5
1477364,2025-03-02T17:13:31.060020Z,2025-03-02T17:13:31.060026Z,6
1477365,2025-03-02T17:13:31.059936Z,2025-03-02T17:13:31.059960Z,24
1477366,2025-03-02T17:13:36.992354Z,2025-03-02T17:13:36.992379Z,25
1477367,2025-03-02T17:13:36.988080Z,2025-03-02T17:13:36.988102Z,22
1477368,2025-03-02T17:13:42.901838Z,2025-03-02T17:13:42.901844Z,6
1477369,2025-03-02T17:13:42.901790Z,2025-03-02T17:13:42.901812Z,22
1477370,2025-03-02T17:13:49.424458Z,2025-03-02T17:13:49.424464Z,6
1477371,2025-03-02T17:13:49.424397Z,2025-03-02T17:13:49.424422Z,25
1477372,2025-03-02T17:14:01.197732Z,2025-03-02T17:14:01.197739Z,7
1477373,2025-03-02T17:14:01.197688Z,2025-03-02T17:14:01.197714Z,26
1477374,2025-03-02T17:14:07.012359Z,2025-03-02T17:14:07.012366Z,7
1477375,2025-03-02T17:14:07.012374Z,2025-03-02T17:14:07.012380Z,6
1477376,2025-03-02T17:14:07.012387Z,2025-03-02T17:14:07.012392Z,5
1477377,2025-03-02T17:14:07.012309Z,2025-03-02T17:14:07.012342Z,33
1477378,2025-03-02T17:14:12.561653Z,2025-03-02T17:14:12.561676Z,23
1477379,2025-03-02T17:14:36.702928Z,2025-03-02T17:14:36.702952Z,24
1477380,2025-03-02T17:14:44.739640Z,2025-03-02T17:14:44.739647Z,7
1477381,2025-03-02T17:14:44.739585Z,2025-03-02T17:14:44.739611Z,26
1477382,2025-03-02T17:14:49.388316Z,2025-03-02T17:14:49.388340Z,24
1477383,2025-03-02T17:15:01.241189Z,2025-03-02T17:15:01.241196Z,7
1477384,2025-03-02T17:15:01.241205Z,2025-03-02T17:15:01.241210Z,5
1477385,2025-03-02T17:15:01.241218Z,2025-03-02T17:15:01.241223Z,5
1477386,2025-03-02T17:15:01.241235Z,2025-03-02T17:15:01.241240Z,5
1477387,2025-03-02T17:15:01.241153Z,2025-03-02T17:15:01.241173Z,20
1477388,2025-03-02T17:15:07.143584Z,2025-03-02T17:15:07.143590Z,6
1477389,2025-03-02T17:15:07.143599Z,2025-03-02T17:15:07.143605Z,6
1477390,2025-03-02T17:15:07.143612Z,2025-03-02T17:15:07.143617Z,5
1477391,2025-03-02T17:15:07.143624Z,2025-03-02T17:15:07.143629Z,5
1477392,2025-03-02T17:15:07.143549Z,2025-03-02T17:15:07.143569Z,20
1477393,2025-03-02T17:15:12.675735Z,2025-03-02T17:15:12.675762Z,27
1477394,2025-03-02T17:15:12.675784Z,2025-03-02T17:15:12.675790Z,6
1477395,2025-03-02T17:15:12.671922Z,2025-03-02T17:15:12.671944Z,22
1477396,2025-03-02T17:15:24.463194Z,2025-03-02T17:15:24.463214Z,20
1477397,2025-03-02T17:15:30.937332Z,2025-03-02T17:15:30.937339Z,7
1477398,2025-03-02T17:15:30.937281Z,2025-03-02T17:15:30.937305Z,24
1477399,2025-03-02T17:15:49.911018Z,2025-03-02T17:15:49.911025Z,7
1477400,2025-03-02T17:15:49.911043Z,2025-03-02T17:15:49.911048Z,5
1477401,2025-03-02T17:15:49.911063Z,2025-03-02T17:15:49.911068Z,5
1477402,2025-03-02T17:15:49.910962Z,2025-03-02T17:15:49.910981Z,19
1477403,2025-03-02T17:15:56.177532Z,2025-03-02T17:15:56.177538Z,6
1477404,2025-03-02T17:15:56.177494Z,2025-03-02T17:15:56.177513Z,19
1477405,2025-03-02T17:16:01.084416Z,2025-03-02T17:16:01.084423Z,7
1477406,2025-03-02T17:16:01.084433Z,2025-03-02T17:16:01.084438Z,5
1477407,2025-03-02T17:16:01.084446Z,2025-03-02T17:16:01.084451Z,5
1477408,2025-03-02T17:16:01.084459Z,2025-03-02T17:16:01.084464Z,5
1477409,2025-03-02T17:16:01.084471Z,2025-03-02T17:16:01.084476Z,5
1477410,2025-03-02T17:16:01.084374Z,2025-03-02T17:16:01.084398Z,24
1477411,2025-03-02T17:16:06.447171Z,2025-03-02T17:16:06.447178Z,7
1477412,2025-03-02T17:16:06.447189Z,2025-03-02T17:16:06.447194Z,5
1477413,2025-03-02T17:16:06.447126Z,2025-03-02T17:16:06.447154Z,28
1477414,2025-03-02T17:16:12.188435Z,2025-03-02T17:16:12.188442Z,7
1477415,2025-03-02T17:16:12.188452Z,2025-03-02T17:16:12.188458Z,6
1477416,2025-03-02T17:16:12.188387Z,2025-03-02T17:16:12.188417Z,30
1477417,2025-03-02T17:16:24.929502Z,2025-03-02T17:16:24.929524Z,22
1477418,2025-03-02T17:16:31.309252Z,2025-03-02T17:16:31.309277Z,25
1477419,2025-03-02T17:16:37.666411Z,2025-03-02T17:16:37.666430Z,19
1477420,2025-03-02T17:16:43.393435Z,2025-03-02T17:16:43.393469Z,34
1477421,2025-03-02T17:16:43.392881Z,2025-03-02T17:16:43.392903Z,22
1477422,2025-03-02T17:16:48.954413Z,2025-03-02T17:16:48.954442Z,29
1477423,2025-03-02T17:16:48.943742Z,2025-03-02T17:16:48.943762Z,20
1477424,2025-03-02T17:16:54.769234Z,2025-03-02T17:16:54.769260Z,26
1477425,2025-03-02T17:17:06.578572Z,2025-03-02T17:17:06.578578Z,6
1477426,2025-03-02T17:17:06.578588Z,2025-03-02T17:17:06.578593Z,5
1477427,2025-03-02T17:17:06.578529Z,2025-03-02T17:17:06.578551Z,22
1477428,2025-03-02T17:17:12.324625Z,2025-03-02T17:17:12.324649Z,24
1477429,2025-03-02T17:17:24.378284Z,2025-03-02T17:17:24.378290Z,6
1477430,2025-03-02T17:17:24.378300Z,2025-03-02T17:17:24.378305Z,5
1477431,2025-03-02T17:17:24.378322Z,2025-03-02T17:17:24.378328Z,6
1477432,2025-03-02T17:17:24.378243Z,2025-03-02T17:17:24.378264Z,21
1477433,2025-03-02T17:17:30.688067Z,2025-03-02T17:17:30.688074Z,7
1477434,2025-03-02T17:17:30.688019Z,2025-03-02T17:17:30.688048Z,29
1477435,2025-03-02T17:17:43.677459Z,2025-03-02T17:17:43.677466Z,7
1477436,2025-03-02T17:17:43.677404Z,2025-03-02T17:17:43.677425Z,21
1477437,2025-03-02T17:18:01.298813Z,2025-03-02T17:18:01.298819Z,6
1477438,2025-03-02T17:18:01.298829Z,2025-03-02T17:18:01.298834Z,5
1477439,2025-03-02T17:18:01.298842Z,2025-03-02T17:18:01.298848Z,6
1477440,2025-03-02T17:18:01.298855Z,2025-03-02T17:18:01.298861Z,6
1477441,2025-03-02T17:18:01.298768Z,2025-03-02T17:18:01.298794Z,26
1477442,2025-03-02T17:18:13.203544Z,2025-03-02T17:18:13.203550Z,6
1477443,2025-03-02T17:18:13.203559Z,2025-03-02T17:18:13.203564Z,5
1477444,2025-03-02T17:18:13.203508Z,2025-03-02T17:18:13.203527Z,19
1477445,2025-03-02T17:18:18.668712Z,2025-03-02T17:18:18.668718Z,6
1477446,2025-03-02T17:18:18.668667Z,2025-03-02T17:18:18.668690Z,23
1477447,2025-03-02T17:18:24.695396Z,2025-03-02T17:18:24.695427Z,31
1477448,2025-03-02T17:18:31.052226Z,2025-03-02T17:18:31.052246Z,20
1477449,2025-03-02T17:18:49.037615Z,2025-03-02T17:18:49.037623Z,8
1477450,2025-03-02T17:18:49.037560Z,2025-03-02T17:18:49.037580Z,20
1477451,2025-03-02T17:18:55.369085Z,2025-03-02T17:18:55.369091Z,6
1477452,2025-03-02T17:18:55.369101Z,2025-03-02T17:18:55.369105Z,4
1477453,2025-03-02T17:18:55.369044Z,2025-03-02T17:18:55.369067Z,23
1477454,2025-03-02T17:19:01.015042Z,2025-03-02T17:19:01.015049Z,7
1477455,2025-03-02T17:19:01.015000Z,2025-03-02T17:19:01.015023Z,23
1477456,2025-03-02T17:19:12.463645Z,2025-03-02T17:19:12.463652Z,7
1477457,2025-03-02T17:19:12.463661Z,2025-03-02T17:19:12.463666Z,5
1477458,2025-03-02T17:19:12.463600Z,2025-03-02T17:19:12.463627Z,27
1477459,2025-03-02T17:19:19.195553Z,2025-03-02T17:19:19.195561Z,8
1477460,2025-03-02T17:19:19.195491Z,2025-03-02T17:19:19.195519Z,28
1477461,2025-03-02T17:19:31.730977Z,2025-03-02T17:19:31.731011Z,34
1477462,2025-03-02T17:19:31.731048Z,2025-03-02T17:19:31.731055Z,7
1477463,2025-03-02T17:19:31.723609Z,2025-03-02T17:19:31.723631Z,22
1477464,2025-03-02T17:19:55.162511Z,2025-03-02T17:19:55.162538Z,27
1477465,2025-03-02T17:20:00.844996Z,2025-03-02T17:20:00.845025Z,29
1477466,2025-03-02T17:20:06.947249Z,2025-03-02T17:20:06.947256Z,7
1477467,2025-03-02T17:20:06.947266Z,2025-03-02T17:20:06.947271Z,5
1477468,2025-03-02T17:20:06.947279Z,2025-03-02T17:20:06.947284Z,5
1477469,2025-03-02T17:20:06.947193Z,2025-03-02T17:20:06.947230Z,37
1477470,2025-03-02T17:20:13.267277Z,2025-03-02T17:20:13.267283Z,6
1477471,2025-03-02T17:20:13.267239Z,2025-03-02T17:20:13.267260Z,21
1477472,2025-03-02T17:20:19.769407Z,2025-03-02T17:20:19.769438Z,31
1477473,2025-03-02T17:20:31.065735Z,2025-03-02T17:20:31.065742Z,7
1477474,2025-03-02T17:20:31.065751Z,2025-03-02T17:20:31.065757Z,6
1477475,2025-03-02T17:20:31.065696Z,2025-03-02T17:20:31.065716Z,20
1477476,2025-03-02T17:20:31.395002Z,2025-03-02T17:20:31.395018Z,16
1477477,2025-03-02T17:20:37.800584Z,2025-03-02T17:20:37.800591Z,7
1477478,2025-03-02T17:20:37.800532Z,2025-03-02T17:20:37.800553Z,21
1477479,2025-03-02T17:20:50.257426Z,2025-03-02T17:20:50.257432Z,6
1477480,2025-03-02T17:20:50.257385Z,2025-03-02T17:20:50.257407Z,22
1477481,2025-03-02T17:20:56.460967Z,2025-03-02T17:20:56.460981Z,14
1477482,2025-03-02T17:20:56.460646Z,2025-03-02T17:20:56.460664Z,18
1477483,2025-03-02T17:21:07.250303Z,2025-03-02T17:21:07.250310Z,7
1477484,2025-03-02T17:21:07.250330Z,2025-03-02T17:21:07.250336Z,6
1477485,2025-03-02T17:21:07.250255Z,2025-03-02T17:21:07.250282Z,27
1477486,2025-03-02T17:21:12.795622Z,2025-03-02T17:21:12.795652Z,30
1477487,2025-03-02T17:21:37.579386Z,2025-03-02T17:21:37.579392Z,6
1477488,2025-03-02T17:21:37.579401Z,2025-03-02T17:21:37.579406Z,5
1477489,2025-03-02T17:21:37.579344Z,2025-03-02T17:21:37.579363Z,19
1477490,2025-03-02T17:21:37.832475Z,2025-03-02T17:21:37.832481Z,6
1477491,2025-03-02T17:21:37.832425Z,2025-03-02T17:21:37.832443Z,18
1477492,2025-03-02T17:21:55.025988Z,2025-03-02T17:21:55.026014Z,26
1477493,2025-03-02T17:22:07.057750Z,2025-03-02T17:22:07.057757Z,7
1477494,2025-03-02T17:22:07.057766Z,2025-03-02T17:22:07.057771Z,5
1477495,2025-03-02T17:22:07.057779Z,2025-03-02T17:22:07.057784Z,5
1477496,2025-03-02T17:22:07.057712Z,2025-03-02T17:22:07.057732Z,20
1477497,2025-03-02T17:22:13.272532Z,2025-03-02T17:22:13.272540Z,8
1477498,2025-03-02T17:22:13.272472Z,2025-03-02T17:22:13.272496Z,24
1477499,2025-03-02T17:22:13.488540Z,2025-03-02T17:22:13.488557Z,17
1477500,2025-03-02T17:22:25.850935Z,2025-03-02T17:22:25.850972Z,37
1477501,2025-03-02T17:22:36.930217Z,2025-03-02T17:22:36.930239Z,22
1477502,2025-03-02T17:22:42.979721Z,2025-03-02T17:22:42.979754Z,33
1477503,2025-03-02T17:22:42.961675Z,2025-03-02T17:22:42.961698Z,23
1477504,2025-03-02T17:22:48.419753Z,2025-03-02T17:22:48.419760Z,7
1477505,2025-03-02T17:22:48.419770Z,2025-03-02T17:22:48.419775Z,5
1477506,2025-03-02T17:22:48.419710Z,2025-03-02T17:22:48.419735Z,25
1477507,2025-03-02T17:22:55.346283Z,2025-03-02T17:22:55.346290Z,7
1477508,2025-03-02T17:22:55.346227Z,2025-03-02T17:22:55.346249Z,22
1477509,2025-03-02T17:23:00.789522Z,2025-03-02T17:23:00.789529Z,7
1477510,2025-03-02T17:23:00.789538Z,2025-03-02T17:23:00.789543Z,5
1477511,2025-03-02T17:23:00.789551Z,2025-03-02T17:23:00.789556Z,5
1477512,2025-03-02T17:23:00.789486Z,2025-03-02T17:23:00.789505Z,19
1477513,2025-03-02T17:23:07.121364Z,2025-03-02T17:23:07.121371Z,7
1477514,2025-03-02T17:23:07.121321Z,2025-03-02T17:23:07.121345Z,24
1477515,2025-03-02T17:23:18.838537Z,2025-03-02T17:23:18.838545Z,8
1477516,2025-03-02T17:23:18.838489Z,2025-03-02T17:23:18.838515Z,26
1477517,2025-03-02T17:23:24.560708Z,2025-03-02T17:23:24.560731Z,23
1477518,2025-03-02T17:23:31.975918Z,2025-03-02T17:23:31.975939Z,21
1477519,2025-03-02T17:23:55.507381Z,2025-03-02T17:23:55.507403Z,22
1477520,2025-03-02T17:24:01.057285Z,2025-03-02T17:24:01.057293Z,8
1477521,2025-03-02T17:24:01.057321Z,2025-03-02T17:24:01.057328Z,7
1477522,2025-03-02T17:24:01.057231Z,2025-03-02T17:24:01.057250Z,19
1477523,2025-03-02T17:24:07.507555Z,2025-03-02T17:24:07.507561Z,6
1477524,2025-03-02T17:24:07.507516Z,2025-03-02T17:24:07.507537Z,21
1477525,2025-03-02T17:24:13.032471Z,2025-03-02T17:24:13.032479Z,8
1477526,2025-03-02T17:24:13.035678Z,2025-03-02T17:24:13.035695Z,17
1477527,2025-03-02T17:24:13.032410Z,2025-03-02T17:24:13.032442Z,32
1477528,2025-03-02T17:24:24.881422Z,2025-03-02T17:24:24.881429Z,7
1477529,2025-03-02T17:24:24.881438Z,2025-03-02T17:24:24.881443Z,5
1477530,2025-03-02T17:24:24.881450Z,2025-03-02T17:24:24.881455Z,5
1477531,2025-03-02T17:24:24.881387Z,2025-03-02T17:24:24.881406Z,19
1477532,2025-03-02T17:24:30.607524Z,2025-03-02T17:24:30.607531Z,7
1477533,2025-03-02T17:24:30.607484Z,2025-03-02T17:24:30.607507Z,23
1477534,2025-03-02T17:24:37.470302Z,2025-03-02T17:24:37.470309Z,7
1477535,2025-03-02T17:24:37.470329Z,2025-03-02T17:24:37.470335Z,6
1477536,2025-03-02T17:24:37.470343Z,2025-03-02T17:24:37.470348Z,5
1477537,2025-03-02T17:24:37.470261Z,2025-03-02T17:24:37.470284Z,23
1477538,2025-03-02T17:24:44.331170Z,2025-03-02T17:24:44.331176Z,6
1477539,2025-03-02T17:24:44.331186Z,2025-03-02T17:24:44.331191Z,5
1477540,2025-03-02T17:24:44.331200Z,2025-03-02T17:24:44.331205Z,5
1477541,2025-03-02T17:24:44.331212Z,2025-03-02T17:24:44.331216Z,4
1477542,2025-03-02T17:24:44.331223Z,2025-03-02T17:24:44.331229Z,6
1477543,2025-03-02T17:24:44.331236Z,2025-03-02T17:24:44.331241Z,5
1477544,2025-03-02T17:24:44.331248Z,2025-03-02T17:24:44.331253Z,5
1477545,2025-03-02T17:24:44.331260Z,2025-03-02T17:24:44.331265Z,5
1477546,2025-03-02T17:24:44.331272Z,2025-03-02T17:24:44.331278Z,6
1477547,2025-03-02T17:24:44.331285Z,2025-03-02T17:24:44.331290Z,5
1477548,2025-03-02T17:24:44.331296Z,2025-03-02T17:24:44.331301Z,5
1477549,2025-03-02T17:24:44.331308Z,2025-03-02T17:24:44.331324Z,16
1477550,2025-03-02T17:24:44.331332Z,2025-03-02T17:24:44.331337Z,5
1477551,2025-03-02T17:24:44.331344Z,2025-03-02T17:24:44.331349Z,5
1477552,2025-03-02T17:24:44.331356Z,2025-03-02T17:24:44.331361Z,5
1477553,2025-03-02T17:24:44.331369Z,2025-03-02T17:24:44.331373Z,4
1477554,2025-03-02T17:24:44.331380Z,2025-03-02T17:24:44.331385Z,5
1477555,2025-03-02T17:24:44.331392Z,2025-03-02T17:24:44.331397Z,5
1477556,2025-03-02T17:24:44.331404Z,2025-03-02T17:24:44.331408Z,4
1477557,2025-03-02T17:24:44.331415Z,2025-03-02T17:24:44.331420Z,5
1477558,2025-03-02T17:24:44.331427Z,2025-03-02T17:24:44.331433Z,6
1477559,2025-03-02T17:24:44.331439Z,2025-03-02T17:24:44.331444Z,5
1477560,2025-03-02T17:24:44.331796Z,2025-03-02T17:24:44.331809Z,13
1477561,2025-03-02T17:24:44.331820Z,2025-03-02T17:24:44.331825Z,5
1477562,2025-03-02T17:24:44.331835Z,2025-03-02T17:24:44.331840Z,5
1477563,2025-03-02T17:24:44.331847Z,2025-03-02T17:24:44.331852Z,5
1477564,2025-03-02T17:24:44.331861Z,2025-03-02T17:24:44.331866Z,5
1477565,2025-03-02T17:24:44.331873Z,2025-03-02T17:24:44.331878Z,5
1477566,2025-03-02T17:24:44.331886Z,2025-03-02T17:24:44.331891Z,5
1477567,2025-03-02T17:24:44.331899Z,2025-03-02T17:24:44.331904Z,5
1477568,2025-03-02T17:24:44.331910Z,2025-03-02T17:24:44.331915Z,5
1477569,2025-03-02T17:24:44.331923Z,2025-03-02T17:24:44.331927Z,4
1477570,2025-03-02T17:24:44.331935Z,2025-03-02T17:24:44.331940Z,5
1477571,2025-03-02T17:24:44.331949Z,2025-03-02T17:24:44.331953Z,4
1477572,2025-03-02T17:24:44.331961Z,2025-03-02T17:24:44.331966Z,5
1477573,2025-03-02T17:24:44.331974Z,2025-03-02T17:24:44.331979Z,5
1477574,2025-03-02T17:24:44.331986Z,2025-03-02T17:24:44.331990Z,4
1477575,2025-03-02T17:24:44.331998Z,2025-03-02T17:24:44.332002Z,4
1477576,2025-03-02T17:24:44.332009Z,2025-03-02T17:24:44.332014Z,5
1477577,2025-03-02T17:24:44.332021Z,2025-03-02T17:24:44.332026Z,5
1477578,2025-03-02T17:24:44.332034Z,2025-03-02T17:24:44.332039Z,5
1477579,2025-03-02T17:24:44.332046Z,2025-03-02T17:24:44.332051Z,5
1477580,2025-03-02T17:24:44.332058Z,2025-03-02T17:24:44.332064Z,6
1477581,2025-03-02T17:24:44.332072Z,2025-03-02T17:24:44.332078Z,6
1477582,2025-03-02T17:24:44.332085Z,2025-03-02T17:24:44.332090Z,5
1477583,2025-03-02T17:24:44.332098Z,2025-03-02T17:24:44.332102Z,4
1477584,2025-03-02T17:24:44.332110Z,2025-03-02T17:24:44.332115Z,5
1477585,2025-03-02T17:24:44.332122Z,2025-03-02T17:24:44.332127Z,5
1477586,2025-03-02T17:24:44.332135Z,2025-03-02T17:24:44.332139Z,4
1477587,2025-03-02T17:24:44.332147Z,2025-03-02T17:24:44.332152Z,5
1477588,2025-03-02T17:24:44.332159Z,2025-03-02T17:24:44.332164Z,5
1477589,2025-03-02T17:24:44.332171Z,2025-03-02T17:24:44.332176Z,5
1477590,2025-03-02T17:24:44.332183Z,2025-03-02T17:24:44.332188Z,5
1477591,2025-03-02T17:24:44.332196Z,2025-03-02T17:24:44.332200Z,4
1477592,2025-03-02T17:24:44.332207Z,2025-03-02T17:24:44.332212Z,5
1477593,2025-03-02T17:24:44.332219Z,2025-03-02T17:24:44.332224Z,5
1477594,2025-03-02T17:24:44.332231Z,2025-03-02T17:24:44.332236Z,5
1477595,2025-03-02T17:24:44.332243Z,2025-03-02T17:24:44.332248Z,5
